01/01/1639,177.5232909,*
02/01/1639,177.5232909,*
03/01/1639,177.5232909,*
04/01/1639,177.5232909,*
05/01/1639,177.5232909,*
06/01/1639,177.5232909,*
07/01/1639,177.5232909,*
08/01/1639,177.5232909,*
09/01/1639,177.5232909,*
10/01/1639,177.5232909,*
11/01/1639,177.5232909,*
12/01/1639,177.5232909,*
01/01/1640,177.3631224,*
02/01/1640,177.3631224,*
03/01/1640,177.3631224,*
04/01/1640,177.3631224,*
05/01/1640,177.3631224,*
06/01/1640,177.3631224,*
07/01/1640,177.3631224,*
08/01/1640,177.3631224,*
09/01/1640,177.3631224,*
10/01/1640,177.3631224,*
11/01/1640,177.3631224,*
12/01/1640,177.3631224,*
01/01/1641,177.102905,*
02/01/1641,177.102905,*
03/01/1641,177.102905,*
04/01/1641,177.102905,*
05/01/1641,177.102905,*
06/01/1641,177.102905,*
07/01/1641,177.102905,*
08/01/1641,177.102905,*
09/01/1641,177.102905,*
10/01/1641,177.102905,*
11/01/1641,177.102905,*
12/01/1641,177.102905,*
01/01/1642,176.9650846,*
02/01/1642,176.9650846,*
03/01/1642,176.9650846,*
04/01/1642,176.9650846,*
05/01/1642,176.9650846,*
06/01/1642,176.9650846,*
07/01/1642,176.9650846,*
08/01/1642,176.9650846,*
09/01/1642,176.9650846,*
10/01/1642,176.9650846,*
11/01/1642,176.9650846,*
12/01/1642,176.9650846,*
01/01/1643,176.881856,*
02/01/1643,176.881856,*
03/01/1643,176.881856,*
04/01/1643,176.881856,*
05/01/1643,176.881856,*
06/01/1643,176.881856,*
07/01/1643,176.881856,*
08/01/1643,176.881856,*
09/01/1643,176.881856,*
10/01/1643,176.881856,*
11/01/1643,176.881856,*
12/01/1643,176.881856,*
01/01/1644,176.8239404,*
02/01/1644,176.8239404,*
03/01/1644,176.8239404,*
04/01/1644,176.8239404,*
05/01/1644,176.8239404,*
06/01/1644,176.8239404,*
07/01/1644,176.8239404,*
08/01/1644,176.8239404,*
09/01/1644,176.8239404,*
10/01/1644,176.8239404,*
11/01/1644,176.8239404,*
12/01/1644,176.8239404,*
01/01/1645,176.8722845,*
02/01/1645,176.8722845,*
03/01/1645,176.8722845,*
04/01/1645,176.8722845,*
05/01/1645,176.8722845,*
06/01/1645,176.8722845,*
07/01/1645,176.8722845,*
08/01/1645,176.8722845,*
09/01/1645,176.8722845,*
10/01/1645,176.8722845,*
11/01/1645,176.8722845,*
12/01/1645,176.8722845,*
01/01/1646,176.8944599,*
02/01/1646,176.8944599,*
03/01/1646,176.8944599,*
04/01/1646,176.8944599,*
05/01/1646,176.8944599,*
06/01/1646,176.8944599,*
07/01/1646,176.8944599,*
08/01/1646,176.8944599,*
09/01/1646,176.8944599,*
10/01/1646,176.8944599,*
11/01/1646,176.8944599,*
12/01/1646,176.8944599,*
01/01/1647,176.7773073,*
02/01/1647,176.7773073,*
03/01/1647,176.7773073,*
04/01/1647,176.7773073,*
05/01/1647,176.7773073,*
06/01/1647,176.7773073,*
07/01/1647,176.7773073,*
08/01/1647,176.7773073,*
09/01/1647,176.7773073,*
10/01/1647,176.7773073,*
11/01/1647,176.7773073,*
12/01/1647,176.7773073,*
01/01/1648,176.7925275,*
02/01/1648,176.7925275,*
03/01/1648,176.7925275,*
04/01/1648,176.7925275,*
05/01/1648,176.7925275,*
06/01/1648,176.7925275,*
07/01/1648,176.7925275,*
08/01/1648,176.7925275,*
09/01/1648,176.7925275,*
10/01/1648,176.7925275,*
11/01/1648,176.7925275,*
12/01/1648,176.7925275,*
01/01/1649,176.8749302,*
02/01/1649,176.8749302,*
03/01/1649,176.8749302,*
04/01/1649,176.8749302,*
05/01/1649,176.8749302,*
06/01/1649,176.8749302,*
07/01/1649,176.8749302,*
08/01/1649,176.8749302,*
09/01/1649,176.8749302,*
10/01/1649,176.8749302,*
11/01/1649,176.8749302,*
12/01/1649,176.8749302,*
01/01/1650,177.027318,*
02/01/1650,177.027318,*
03/01/1650,177.027318,*
04/01/1650,177.027318,*
05/01/1650,177.027318,*
06/01/1650,177.027318,*
07/01/1650,177.027318,*
08/01/1650,177.027318,*
09/01/1650,177.027318,*
10/01/1650,177.027318,*
11/01/1650,177.027318,*
12/01/1650,177.027318,*
01/01/1651,177.0266623,*
02/01/1651,177.0266623,*
03/01/1651,177.0266623,*
04/01/1651,177.0266623,*
05/01/1651,177.0266623,*
06/01/1651,177.0266623,*
07/01/1651,177.0266623,*
08/01/1651,177.0266623,*
09/01/1651,177.0266623,*
10/01/1651,177.0266623,*
11/01/1651,177.0266623,*
12/01/1651,177.0266623,*
01/01/1652,176.8078733,*
02/01/1652,176.8078733,*
03/01/1652,176.8078733,*
04/01/1652,176.8078733,*
05/01/1652,176.8078733,*
06/01/1652,176.8078733,*
07/01/1652,176.8078733,*
08/01/1652,176.8078733,*
09/01/1652,176.8078733,*
10/01/1652,176.8078733,*
11/01/1652,176.8078733,*
12/01/1652,176.8078733,*
01/01/1653,176.4851085,*
02/01/1653,176.4851085,*
03/01/1653,176.4851085,*
04/01/1653,176.4851085,*
05/01/1653,176.4851085,*
06/01/1653,176.4851085,*
07/01/1653,176.4851085,*
08/01/1653,176.4851085,*
09/01/1653,176.4851085,*
10/01/1653,176.4851085,*
11/01/1653,176.4851085,*
12/01/1653,176.4851085,*
01/01/1654,176.1646669,*
02/01/1654,176.1646669,*
03/01/1654,176.1646669,*
04/01/1654,176.1646669,*
05/01/1654,176.1646669,*
06/01/1654,176.1646669,*
07/01/1654,176.1646669,*
08/01/1654,176.1646669,*
09/01/1654,176.1646669,*
10/01/1654,176.1646669,*
11/01/1654,176.1646669,*
12/01/1654,176.1646669,*
01/01/1655,176.0268951,*
02/01/1655,176.0268951,*
03/01/1655,176.0268951,*
04/01/1655,176.0268951,*
05/01/1655,176.0268951,*
06/01/1655,176.0268951,*
07/01/1655,176.0268951,*
08/01/1655,176.0268951,*
09/01/1655,176.0268951,*
10/01/1655,176.0268951,*
11/01/1655,176.0268951,*
12/01/1655,176.0268951,*
01/01/1656,176.0097405,*
02/01/1656,176.0097405,*
03/01/1656,176.0097405,*
04/01/1656,176.0097405,*
05/01/1656,176.0097405,*
06/01/1656,176.0097405,*
07/01/1656,176.0097405,*
08/01/1656,176.0097405,*
09/01/1656,176.0097405,*
10/01/1656,176.0097405,*
11/01/1656,176.0097405,*
12/01/1656,176.0097405,*
01/01/1657,176.0988073,*
02/01/1657,176.0988073,*
03/01/1657,176.0988073,*
04/01/1657,176.0988073,*
05/01/1657,176.0988073,*
06/01/1657,176.0988073,*
07/01/1657,176.0988073,*
08/01/1657,176.0988073,*
09/01/1657,176.0988073,*
10/01/1657,176.0988073,*
11/01/1657,176.0988073,*
12/01/1657,176.0988073,*
01/01/1658,176.1140958,*
02/01/1658,176.1140958,*
03/01/1658,176.1140958,*
04/01/1658,176.1140958,*
05/01/1658,176.1140958,*
06/01/1658,176.1140958,*
07/01/1658,176.1140958,*
08/01/1658,176.1140958,*
09/01/1658,176.1140958,*
10/01/1658,176.1140958,*
11/01/1658,176.1140958,*
12/01/1658,176.1140958,*
01/01/1659,176.2361943,*
02/01/1659,176.2361943,*
03/01/1659,176.2361943,*
04/01/1659,176.2361943,*
05/01/1659,176.2361943,*
06/01/1659,176.2361943,*
07/01/1659,176.2361943,*
08/01/1659,176.2361943,*
09/01/1659,176.2361943,*
10/01/1659,176.2361943,*
11/01/1659,176.2361943,*
12/01/1659,176.2361943,*
01/01/1660,176.4678122,*
02/01/1660,176.4678122,*
03/01/1660,176.4678122,*
04/01/1660,176.4678122,*
05/01/1660,176.4678122,*
06/01/1660,176.4678122,*
07/01/1660,176.4678122,*
08/01/1660,176.4678122,*
09/01/1660,176.4678122,*
10/01/1660,176.4678122,*
11/01/1660,176.4678122,*
12/01/1660,176.4678122,*
01/01/1661,176.5725729,*
02/01/1661,176.5725729,*
03/01/1661,176.5725729,*
04/01/1661,176.5725729,*
05/01/1661,176.5725729,*
06/01/1661,176.5725729,*
07/01/1661,176.5725729,*
08/01/1661,176.5725729,*
09/01/1661,176.5725729,*
10/01/1661,176.5725729,*
11/01/1661,176.5725729,*
12/01/1661,176.5725729,*
01/01/1662,176.5641002,*
02/01/1662,176.5641002,*
03/01/1662,176.5641002,*
04/01/1662,176.5641002,*
05/01/1662,176.5641002,*
06/01/1662,176.5641002,*
07/01/1662,176.5641002,*
08/01/1662,176.5641002,*
09/01/1662,176.5641002,*
10/01/1662,176.5641002,*
11/01/1662,176.5641002,*
12/01/1662,176.5641002,*
01/01/1663,176.3771919,*
02/01/1663,176.3771919,*
03/01/1663,176.3771919,*
04/01/1663,176.3771919,*
05/01/1663,176.3771919,*
06/01/1663,176.3771919,*
07/01/1663,176.3771919,*
08/01/1663,176.3771919,*
09/01/1663,176.3771919,*
10/01/1663,176.3771919,*
11/01/1663,176.3771919,*
12/01/1663,176.3771919,*
01/01/1664,176.4552843,*
02/01/1664,176.4552843,*
03/01/1664,176.4552843,*
04/01/1664,176.4552843,*
05/01/1664,176.4552843,*
06/01/1664,176.4552843,*
07/01/1664,176.4552843,*
08/01/1664,176.4552843,*
09/01/1664,176.4552843,*
10/01/1664,176.4552843,*
11/01/1664,176.4552843,*
12/01/1664,176.4552843,*
01/01/1665,176.5261431,*
02/01/1665,176.5261431,*
03/01/1665,176.5261431,*
04/01/1665,176.5261431,*
05/01/1665,176.5261431,*
06/01/1665,176.5261431,*
07/01/1665,176.5261431,*
08/01/1665,176.5261431,*
09/01/1665,176.5261431,*
10/01/1665,176.5261431,*
11/01/1665,176.5261431,*
12/01/1665,176.5261431,*
01/01/1666,176.4974129,*
02/01/1666,176.4974129,*
03/01/1666,176.4974129,*
04/01/1666,176.4974129,*
05/01/1666,176.4974129,*
06/01/1666,176.4974129,*
07/01/1666,176.4974129,*
08/01/1666,176.4974129,*
09/01/1666,176.4974129,*
10/01/1666,176.4974129,*
11/01/1666,176.4974129,*
12/01/1666,176.4974129,*
01/01/1667,176.2038518,*
02/01/1667,176.2038518,*
03/01/1667,176.2038518,*
04/01/1667,176.2038518,*
05/01/1667,176.2038518,*
06/01/1667,176.2038518,*
07/01/1667,176.2038518,*
08/01/1667,176.2038518,*
09/01/1667,176.2038518,*
10/01/1667,176.2038518,*
11/01/1667,176.2038518,*
12/01/1667,176.2038518,*
01/01/1668,176.0387375,*
02/01/1668,176.0387375,*
03/01/1668,176.0387375,*
04/01/1668,176.0387375,*
05/01/1668,176.0387375,*
06/01/1668,176.0387375,*
07/01/1668,176.0387375,*
08/01/1668,176.0387375,*
09/01/1668,176.0387375,*
10/01/1668,176.0387375,*
11/01/1668,176.0387375,*
12/01/1668,176.0387375,*
01/01/1669,176.0641878,*
02/01/1669,176.0641878,*
03/01/1669,176.0641878,*
04/01/1669,176.0641878,*
05/01/1669,176.0641878,*
06/01/1669,176.0641878,*
07/01/1669,176.0641878,*
08/01/1669,176.0641878,*
09/01/1669,176.0641878,*
10/01/1669,176.0641878,*
11/01/1669,176.0641878,*
12/01/1669,176.0641878,*
01/01/1670,176.2781693,*
02/01/1670,176.2781693,*
03/01/1670,176.2781693,*
04/01/1670,176.2781693,*
05/01/1670,176.2781693,*
06/01/1670,176.2781693,*
07/01/1670,176.2781693,*
08/01/1670,176.2781693,*
09/01/1670,176.2781693,*
10/01/1670,176.2781693,*
11/01/1670,176.2781693,*
12/01/1670,176.2781693,*
01/01/1671,176.383915,*
02/01/1671,176.383915,*
03/01/1671,176.383915,*
04/01/1671,176.383915,*
05/01/1671,176.383915,*
06/01/1671,176.383915,*
07/01/1671,176.383915,*
08/01/1671,176.383915,*
09/01/1671,176.383915,*
10/01/1671,176.383915,*
11/01/1671,176.383915,*
12/01/1671,176.383915,*
01/01/1672,176.6199414,*
02/01/1672,176.6199414,*
03/01/1672,176.6199414,*
04/01/1672,176.6199414,*
05/01/1672,176.6199414,*
06/01/1672,176.6199414,*
07/01/1672,176.6199414,*
08/01/1672,176.6199414,*
09/01/1672,176.6199414,*
10/01/1672,176.6199414,*
11/01/1672,176.6199414,*
12/01/1672,176.6199414,*
01/01/1673,176.5288439,*
02/01/1673,176.5288439,*
03/01/1673,176.5288439,*
04/01/1673,176.5288439,*
05/01/1673,176.5288439,*
06/01/1673,176.5288439,*
07/01/1673,176.5288439,*
08/01/1673,176.5288439,*
09/01/1673,176.5288439,*
10/01/1673,176.5288439,*
11/01/1673,176.5288439,*
12/01/1673,176.5288439,*
01/01/1674,176.4057159,*
02/01/1674,176.4057159,*
03/01/1674,176.4057159,*
04/01/1674,176.4057159,*
05/01/1674,176.4057159,*
06/01/1674,176.4057159,*
07/01/1674,176.4057159,*
08/01/1674,176.4057159,*
09/01/1674,176.4057159,*
10/01/1674,176.4057159,*
11/01/1674,176.4057159,*
12/01/1674,176.4057159,*
01/01/1675,176.0664266,*
02/01/1675,176.0664266,*
03/01/1675,176.0664266,*
04/01/1675,176.0664266,*
05/01/1675,176.0664266,*
06/01/1675,176.0664266,*
07/01/1675,176.0664266,*
08/01/1675,176.0664266,*
09/01/1675,176.0664266,*
10/01/1675,176.0664266,*
11/01/1675,176.0664266,*
12/01/1675,176.0664266,*
01/01/1676,175.9437363,*
02/01/1676,175.9437363,*
03/01/1676,175.9437363,*
04/01/1676,175.9437363,*
05/01/1676,175.9437363,*
06/01/1676,175.9437363,*
07/01/1676,175.9437363,*
08/01/1676,175.9437363,*
09/01/1676,175.9437363,*
10/01/1676,175.9437363,*
11/01/1676,175.9437363,*
12/01/1676,175.9437363,*
01/01/1677,175.9709887,*
02/01/1677,175.9709887,*
03/01/1677,175.9709887,*
04/01/1677,175.9709887,*
05/01/1677,175.9709887,*
06/01/1677,175.9709887,*
07/01/1677,175.9709887,*
08/01/1677,175.9709887,*
09/01/1677,175.9709887,*
10/01/1677,175.9709887,*
11/01/1677,175.9709887,*
12/01/1677,175.9709887,*
01/01/1678,176.0038334,*
02/01/1678,176.0038334,*
03/01/1678,176.0038334,*
04/01/1678,176.0038334,*
05/01/1678,176.0038334,*
06/01/1678,176.0038334,*
07/01/1678,176.0038334,*
08/01/1678,176.0038334,*
09/01/1678,176.0038334,*
10/01/1678,176.0038334,*
11/01/1678,176.0038334,*
12/01/1678,176.0038334,*
01/01/1679,175.9109357,*
02/01/1679,175.9109357,*
03/01/1679,175.9109357,*
04/01/1679,175.9109357,*
05/01/1679,175.9109357,*
06/01/1679,175.9109357,*
07/01/1679,175.9109357,*
08/01/1679,175.9109357,*
09/01/1679,175.9109357,*
10/01/1679,175.9109357,*
11/01/1679,175.9109357,*
12/01/1679,175.9109357,*
01/01/1680,175.7617728,*
02/01/1680,175.7617728,*
